age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,label,jailtime
38,1,0,1,7,-1.0,0,6
57,1,1,1,3,-176.0,1,30
26,1,0,1,3,0.0,0,13
37,1,0,0,0,-1.0,1,1
41,1,1,1,1,-1.0,1,1
33,1,0,0,0,-1.0,1,0
57,1,0,1,1,-1.0,1,1
34,0,0,1,3,-1.0,1,1
29,1,0,1,1,-1.0,0,1
45,1,0,1,8,0.0,1,1
22,1,1,1,1,-8.0,1,8
22,0,0,0,0,-1.0,0,0
42,1,0,1,5,186.0,0,0
21,0,0,1,0,-1.0,1,45
56,0,1,1,1,-1.0,1,1
48,1,0,1,4,-1.0,1,0
27,0,0,1,1,-1.0,1,1
27,1,1,1,2,-1.0,0,6
34,1,0,1,1,-1.0,1,4
23,1,0,1,5,0.0,0,1
47,1,0,1,3,0.0,0,11
33,0,0,1,6,-1.0,0,1
58,1,1,1,1,-1.0,1,1
33,1,0,0,1,-3.0,1,0
40,0,0,0,2,-1.0,1,100
22,1,1,1,0,0.0,1,0
39,1,1,1,2,-1.0,1,8
23,1,0,0,3,-37.0,1,37
35,1,1,1,1,0.0,1,0
22,0,0,1,0,-1.0,1,0
43,1,0,1,7,-1.0,0,1
37,0,0,1,4,-1.0,1,0
26,1,0,1,2,-1.0,0,0
60,1,0,1,0,-1.0,1,0
39,1,1,0,1,-1.0,1,7
36,0,0,1,16,-1.0,0,1
21,0,1,1,0,-1.0,0,0
28,1,0,0,1,-1.0,0,1
70,1,0,0,0,-1.0,1,0
53,1,0,1,6,-1.0,1,0
37,1,1,1,0,-5.0,1,0
21,1,0,1,1,-1.0,0,2
28,1,0,1,1,-1.0,1,0
21,1,0,1,1,-1.0,1,156
56,1,0,1,0,-1.0,1,5
30,0,1,1,3,-1.0,1,1
27,1,1,1,0,-1.0,0,47
37,1,0,1,6,-1.0,0,1
27,1,0,1,1,-1.0,1,1
41,0,0,1,7,0.0,0,1
30,0,0,0,7,-1.0,0,0
32,1,0,1,7,-1.0,0,0
26,1,1,1,7,-126.0,1,1
32,1,0,1,3,-1.0,1,0
34,1,1,0,5,-22.0,0,0
46,1,0,1,3,-1.0,1,1
24,1,0,1,1,-1.0,0,0
32,1,0,1,7,-1.0,0,51
43,1,1,1,6,-1.0,0,9
50,1,1,1,3,-1.0,1,11
30,1,1,1,4,0.0,0,96
37,0,0,1,3,-1.0,1,0
31,1,0,1,12,82.0,0,291
37,1,0,1,1,0.0,1,1
21,1,1,1,1,-43.0,1,26
75,1,0,1,1,-112.0,1,102
40,0,1,1,3,0.0,1,40
53,0,1,0,0,0.0,1,0
31,0,0,1,6,-1.0,0,1
33,0,0,1,4,-1.0,1,1
23,1,0,1,2,418.0,0,0
22,0,0,0,0,-1.0,1,1
27,0,0,1,2,-1.0,0,0
25,0,0,1,5,-1.0,0,3
24,1,1,1,2,-1.0,1,1
24,1,0,0,2,0.0,0,3
26,1,0,0,1,0.0,1,2
26,1,0,0,3,-1.0,0,0
26,0,0,1,7,212.0,0,3
20,1,1,1,0,-1.0,0,1
27,0,0,1,4,0.0,0,-1
24,1,1,1,1,-1.0,0,1
26,1,0,1,8,0.0,0,1
26,0,1,1,5,-1.0,1,5
54,1,0,1,0,-1.0,0,1
33,0,1,0,5,-37.0,0,20
64,0,0,1,13,-28.0,1,1
24,1,1,1,0,-1.0,1,1
35,1,0,1,29,-101.0,1,31
57,0,1,0,0,-5.0,1,0
46,0,1,0,0,-1.0,1,1
56,1,0,1,16,-1.0,1,0
39,0,1,0,0,-1.0,1,0
68,0,1,1,4,-1.0,1,11
22,1,0,0,5,-42.0,0,19
28,0,0,1,1,-1.0,0,1
39,0,0,1,19,-1.0,0,0
38,0,1,1,0,-1.0,1,0
25,0,0,0,3,-23.0,1,1
25,1,1,1,2,0.0,1,0
21,1,0,1,3,-1.0,0,9
31,1,1,1,2,0.0,1,16
33,1,0,1,3,-1.0,0,7
26,1,0,1,20,0.0,0,43
35,1,0,0,13,0.0,1,2
34,0,0,1,19,-1.0,1,1
41,1,0,1,31,0.0,0,242
57,0,0,1,0,-1.0,1,0
42,1,0,0,1,-1.0,1,0
26,1,0,1,9,-1.0,0,2
24,1,1,1,1,-60.0,1,37
36,1,0,1,2,-1.0,0,2
41,1,0,1,24,-1.0,0,1
27,1,1,1,0,-1.0,1,1
58,1,0,0,0,-1.0,0,1
45,1,1,1,3,-23.0,0,0
34,1,1,1,5,0.0,1,1
50,0,0,1,0,0.0,1,0
25,1,1,1,6,0.0,0,0
24,0,0,1,2,-1.0,0,1
27,1,0,1,2,-1.0,1,83
30,0,1,1,2,0.0,0,0
22,1,1,1,3,-1.0,0,1
27,1,0,1,0,-1.0,1,0
20,1,0,1,0,-1.0,0,1
41,1,0,1,19,29.0,0,48
30,1,1,1,0,-1.0,1,0
24,1,0,1,3,-1.0,1,75
39,0,0,1,0,-1.0,1,1
32,1,0,1,6,55.0,0,34
32,1,0,0,3,-1.0,0,0
29,1,1,0,0,-1.0,0,343
37,1,0,1,0,-1.0,0,0
26,1,0,1,24,0.0,0,0
24,1,0,1,2,0.0,0,1
30,1,0,1,2,-1.0,1,1
20,1,0,1,4,14.0,0,376
25,0,0,1,1,-1.0,0,0
31,1,1,0,0,-1.0,0,0
25,0,0,1,0,0.0,0,-1
41,1,1,1,0,-1.0,0,1
25,1,1,1,0,-1.0,1,1
25,1,0,1,2,-1.0,0,1
22,1,0,1,1,0.0,0,0
25,1,0,0,0,-1.0,1,5
38,0,0,1,0,0.0,1,1
40,1,0,1,0,0.0,1,64
49,0,1,0,4,-1.0,1,3
35,0,1,0,2,-3.0,1,1
21,0,0,1,0,-1.0,0,1
25,1,0,1,0,-1.0,1,1
21,1,1,1,1,-1.0,1,0
24,1,1,0,2,-96.0,1,2
24,0,0,0,11,-1.0,0,77
28,1,1,1,3,-1.0,1,50
34,0,0,0,1,148.0,1,21
34,1,0,1,4,-1.0,0,0
57,0,0,1,8,-1.0,1,5
40,1,0,1,15,-1.0,0,72
22,0,0,1,2,-1.0,0,1
37,0,0,1,3,-1.0,0,0
43,1,0,0,0,0.0,1,-1
26,1,0,1,5,0.0,0,0
24,1,1,1,2,-1.0,0,1
56,1,1,1,1,-2.0,0,0
23,1,0,1,2,-1.0,0,2
43,1,1,1,12,-1.0,1,52
32,0,0,1,0,-1.0,1,1
21,1,0,1,0,-1.0,0,1
51,1,0,1,2,-1.0,1,24
20,0,0,1,0,-1.0,0,11
39,1,1,1,1,-99.0,1,1
42,1,0,1,17,-1.0,0,32
58,0,0,1,1,-2.0,1,2
28,1,0,0,1,0.0,1,0
30,0,0,0,2,-1.0,1,0
28,0,1,1,4,-1.0,0,1
29,1,0,1,6,108.0,0,150
24,0,1,0,9,-1.0,0,8
22,1,0,1,1,0.0,0,38
27,1,0,0,3,-32.0,0,-1
50,1,1,1,1,-1.0,1,1
30,0,0,1,5,-1.0,1,1
28,1,1,1,0,-1.0,0,0
21,1,0,1,3,-1.0,0,0
26,0,0,1,2,0.0,1,-1
51,1,1,0,0,-1.0,1,1
21,1,0,1,1,0.0,1,3
29,1,1,1,0,-1.0,0,1
43,0,1,1,0,-1.0,1,0
22,1,0,1,1,0.0,1,1
52,1,0,1,0,-1.0,0,4
36,1,0,1,0,0.0,1,0
24,1,0,1,0,-1.0,1,0
26,1,0,1,5,-1.0,1,1
27,0,0,1,8,0.0,1,0
19,0,1,1,0,-2.0,0,2
26,1,1,1,2,0.0,1,-1
24,1,0,1,1,-163.0,1,155
29,1,0,0,0,-3.0,1,0
29,1,1,0,20,11.0,0,56
38,1,0,1,1,-1.0,0,77
34,1,0,1,5,0.0,1,0
23,1,0,1,2,-1.0,1,1
26,1,0,1,0,-1.0,0,0
29,0,0,0,1,-1.0,1,0
24,1,0,1,1,0.0,1,0
31,1,0,1,1,-1.0,0,17
50,1,1,1,0,-1.0,1,0
24,0,0,0,0,-1.0,1,0
31,1,0,0,0,0.0,1,-1
36,1,0,1,13,-1.0,0,2
32,0,0,1,13,-1.0,0,38
42,0,0,1,1,-17.0,0,17
22,1,0,1,0,-1.0,1,1
26,1,0,1,5,-1.0,0,27
26,1,0,1,10,-1.0,0,1
30,0,0,1,3,-1.0,0,2
53,0,1,1,3,-2.0,0,2
23,1,0,1,2,-2.0,0,2
22,1,1,1,0,-1.0,1,1
27,0,1,1,0,0.0,1,1
21,0,0,0,0,-1.0,1,0
42,1,1,1,2,-1.0,0,1
31,1,0,1,4,0.0,0,4
80,0,1,1,0,-1.0,1,0
58,0,1,1,1,-42.0,1,0
68,0,0,1,6,-1.0,1,2
23,1,0,1,1,0.0,1,2
36,1,0,1,4,-4.0,0,2
24,1,1,1,0,-1.0,1,15
41,1,1,1,2,-42.0,1,42
21,1,1,1,0,-1.0,0,1
26,0,0,1,3,0.0,0,1
30,1,0,0,8,-1.0,0,45
36,1,1,1,1,-1.0,1,0
21,1,0,1,0,-1.0,0,34
31,0,0,0,1,-1.0,1,0
20,1,0,0,0,-1.0,0,2
49,0,1,1,4,-8.0,1,4
24,1,1,1,0,0.0,1,2
20,1,0,1,0,-1.0,0,0
44,0,1,1,1,-22.0,1,1
25,1,0,0,1,-13.0,1,13
41,1,1,1,11,-1.0,0,118
25,1,0,1,1,-1.0,1,0
44,0,0,1,0,-1.0,1,1
33,1,0,1,0,-1.0,1,0
20,1,0,1,0,-1.0,0,1
21,1,0,1,1,-1.0,0,1
44,1,1,1,3,-4.0,1,0
23,1,0,1,1,-10.0,0,9
35,0,0,1,0,-1.0,0,57
41,0,0,0,0,0.0,1,1
30,1,0,1,1,-1.0,1,21
36,1,0,1,7,-1.0,0,1
26,1,0,1,1,-1.0,0,0
32,1,0,0,0,-3.0,1,0
26,1,1,1,2,-60.0,1,0
23,0,1,1,0,-1.0,0,0
43,0,0,0,9,-1.0,1,1
30,1,0,1,3,0.0,0,0
44,1,1,1,1,-4.0,0,0
39,1,1,1,1,-4.0,1,1
37,1,0,1,2,0.0,0,1
31,1,0,1,6,-1.0,0,1
63,0,1,1,5,-1.0,1,4
66,1,0,0,11,-1.0,0,5
19,1,0,1,2,-2.0,0,1
24,1,1,1,3,-1.0,1,0
21,0,1,1,2,0.0,1,27
48,1,1,0,0,-1.0,1,1
37,1,0,1,0,-1.0,1,13
21,0,0,1,0,-1.0,0,1
20,0,0,0,0,-1.0,1,1
64,0,1,0,0,-1.0,1,0
22,0,1,1,0,0.0,1,0
43,1,1,1,8,-1.0,1,1
25,1,1,1,3,-24.0,0,19
33,1,1,1,10,0.0,1,117
26,1,0,1,1,-1.0,1,1
33,0,1,0,1,-5.0,1,0
25,1,1,1,3,-58.0,1,57
30,0,0,0,3,-51.0,1,-1
44,1,0,1,0,-1.0,1,2
31,1,0,1,0,0.0,1,0
50,0,1,1,9,-1.0,0,1
33,1,0,1,16,-1.0,0,6
31,1,0,1,1,0.0,0,-1
25,0,0,0,0,-3.0,1,0
43,0,0,0,2,-17.0,1,16
51,1,1,0,2,-39.0,0,6
27,0,0,1,0,0.0,0,0
34,0,0,1,2,-1.0,1,1
44,1,0,1,0,-1.0,1,5
31,0,0,1,6,29.0,0,0
30,1,0,1,14,-79.0,0,55
26,1,0,1,2,-1.0,0,148
20,1,0,1,4,-1.0,0,1
41,1,0,1,1,0.0,0,0
55,0,0,0,0,-1.0,1,0
29,1,0,1,6,-26.0,1,26
31,0,0,1,0,-1.0,1,1
31,1,0,1,11,0.0,0,0
52,1,0,1,0,-1.0,1,0
59,0,1,1,0,-1.0,1,1
49,0,0,1,1,0.0,0,0
36,0,1,1,11,-1.0,0,2
23,1,0,0,1,-1.0,1,0
46,1,1,1,26,-1.0,0,167
59,0,1,1,2,-1.0,0,6
51,1,0,1,1,-12.0,1,6
34,1,0,1,0,0.0,1,-1
32,1,0,1,0,-1.0,1,0
54,1,0,1,1,-1.0,1,0
24,1,0,1,3,-1.0,0,0
35,1,1,1,16,35.0,0,0
32,0,0,1,0,-1.0,0,0
22,1,1,1,0,-1.0,0,0
36,1,0,1,0,0.0,1,0
61,0,1,1,0,-4.0,1,0
38,0,0,0,0,-1.0,1,1
41,1,0,1,9,-1.0,1,9
34,0,0,1,2,0.0,0,1
32,1,0,1,0,0.0,1,1
37,1,1,1,1,-9.0,0,8
46,1,0,1,18,-114.0,1,65
21,1,0,1,4,-1.0,1,60
57,1,0,1,0,-1.0,0,0
68,1,0,1,2,0.0,1,0
24,0,0,1,0,-1.0,1,1
46,1,0,1,3,-1.0,0,1
41,1,1,1,1,-1.0,0,57
30,1,0,1,0,-1.0,1,10
25,1,0,1,8,0.0,0,0
24,1,0,1,7,-1.0,0,0
41,1,0,1,1,-1.0,1,2
55,1,0,1,4,-1.0,1,5
39,1,0,1,2,-83.0,1,0
33,1,1,1,1,-4.0,1,3
23,1,0,1,0,-1.0,1,1
47,1,1,0,28,-1.0,0,117
51,1,1,0,0,-2.0,1,1
36,0,1,1,1,-1.0,1,0
57,0,0,1,0,0.0,1,109
43,0,0,1,0,0.0,1,0
26,1,0,1,4,-1.0,0,1
47,0,0,1,0,-1.0,1,0
60,1,0,1,1,-1.0,1,0
24,0,0,1,0,-1.0,0,0
20,1,1,1,0,-1.0,0,1
39,0,1,1,3,317.0,0,-1
28,0,1,0,0,-6.0,1,0
28,1,0,1,7,-1.0,0,1
58,0,1,1,2,-1.0,0,83
67,1,1,1,2,-80.0,1,46
54,1,0,1,1,-2.0,1,2
26,1,0,0,1,-140.0,1,3
24,1,0,0,2,-1.0,0,1
34,0,0,0,0,0.0,1,0
48,1,0,1,1,-21.0,1,21
37,1,0,1,0,-1.0,1,0
28,1,0,1,8,-1.0,0,2
46,1,1,1,14,-1.0,0,0
45,0,1,1,2,0.0,1,2
20,1,0,1,2,-1.0,0,10
52,0,0,1,0,0.0,1,0
29,0,0,1,0,-1.0,1,0
34,1,0,1,11,0.0,0,0
24,1,0,1,0,0.0,0,22
28,1,0,1,6,0.0,0,80
28,1,0,1,2,-1.0,0,2
29,1,0,1,0,0.0,1,0
55,1,1,0,2,-12.0,1,2
68,0,0,1,0,-3.0,1,0
22,1,0,1,0,-1.0,0,2
24,1,1,1,3,-1.0,0,17
20,1,0,1,0,-1.0,1,0
23,0,0,1,0,0.0,1,32
44,1,0,1,6,0.0,0,194
34,1,0,1,8,-1.0,0,4
55,0,0,1,0,-1.0,0,0
23,1,0,0,0,-1.0,0,1
23,1,0,0,3,0.0,0,5
24,1,0,1,0,-1.0,1,6
77,0,0,1,0,0.0,1,-1
52,0,1,1,3,-1.0,1,0
34,1,0,1,8,0.0,0,2
39,1,0,1,0,0.0,1,0
30,0,1,1,2,-1.0,0,0
30,0,0,1,3,-1.0,0,5
26,1,0,1,0,0.0,0,-1
51,0,1,0,1,-30.0,1,1
34,1,0,1,2,-12.0,1,12
23,1,1,1,0,-1.0,1,5
32,1,1,1,2,-1.0,1,0
38,0,0,1,8,0.0,1,15
21,1,0,1,0,-1.0,0,1
34,1,0,1,5,-1.0,0,1
53,0,1,1,8,-1.0,0,4
34,1,1,1,1,-1.0,1,51
28,0,0,1,1,44.0,1,33
25,1,1,1,5,-1.0,0,1
54,0,0,1,1,-1.0,1,0
25,0,1,1,2,0.0,0,0
25,1,0,1,3,-1.0,0,1
34,0,0,1,1,-1.0,1,0
46,1,0,1,0,-1.0,0,0
22,1,0,1,0,0.0,0,0
23,1,0,0,2,-1.0,0,0
27,0,1,1,1,-1.0,0,28
45,1,0,1,7,-1.0,1,1
46,1,0,1,12,-40.0,0,40
31,1,1,0,9,-1.0,0,26
45,0,1,1,1,-11.0,1,-1
28,1,0,1,12,-1.0,1,1
24,1,0,1,1,0.0,0,0
28,0,1,0,6,-1.0,0,30
41,1,0,1,2,0.0,1,0
35,0,0,1,3,-26.0,0,0
20,1,0,1,1,27.0,0,14
32,1,0,1,19,-1.0,0,1
28,1,0,1,2,-1.0,1,31
33,1,0,1,7,-1.0,0,0
26,1,0,1,8,-1.0,0,14
22,0,0,1,1,-1.0,0,0
25,1,0,0,4,-1.0,1,1
21,1,0,1,0,-1.0,0,0
23,0,1,0,1,-1.0,1,0
30,1,0,1,2,-1.0,0,0
69,0,1,1,6,235.0,0,152
25,0,0,1,11,-1.0,0,531
56,1,0,0,2,-47.0,1,1
33,1,0,1,3,-1.0,0,11
35,0,1,1,3,-1.0,1,1
34,1,1,1,13,-1.0,0,18
37,1,0,1,2,-1.0,0,0
55,1,1,0,0,-2.0,0,6
43,0,1,1,1,-1.0,1,1
27,0,0,1,27,0.0,0,0
26,1,0,1,7,-1.0,1,1
42,0,1,0,4,5.0,0,0
27,0,0,1,0,-1.0,1,0
41,1,1,1,1,0.0,1,62
21,0,0,1,2,-24.0,0,21
30,0,0,1,4,-1.0,0,1
30,1,1,1,1,-1.0,1,1
45,1,1,0,0,-1.0,0,0
23,1,0,1,2,-9.0,0,7
31,1,0,0,2,-1.0,0,176
40,0,0,1,8,0.0,0,43
33,1,0,1,1,-17.0,1,0
40,0,0,1,11,-1.0,0,0
56,1,1,1,1,0.0,1,15
21,0,0,1,0,-1.0,0,1
22,1,1,1,1,-36.0,1,0
51,1,0,1,4,-28.0,1,1
36,0,1,1,0,0.0,1,0
25,1,0,1,3,-1.0,0,0
30,0,1,1,0,0.0,1,0
21,1,1,0,0,-1.0,1,0
25,1,0,1,2,-1.0,0,0
38,1,0,1,0,0.0,1,1
28,0,1,1,3,-62.0,0,0
41,0,0,1,3,-1.0,0,2
22,1,1,0,0,-2.0,0,1
29,1,0,1,8,-1.0,0,0
21,1,0,1,0,-1.0,0,0
40,1,0,0,2,-1.0,1,1
47,1,0,1,12,-98.0,0,97
37,1,0,1,2,-13.0,1,7
37,1,0,0,0,-3.0,1,0
23,1,0,0,2,-2.0,0,1
55,1,0,1,0,-1.0,1,0
19,1,0,1,1,-1.0,0,3
26,1,1,1,1,0.0,0,1
25,0,0,1,0,-1.0,1,1
48,1,1,1,3,621.0,1,6
39,1,1,1,17,-1.0,0,35
36,1,1,1,0,-1.0,0,0
26,0,0,1,6,0.0,1,10
51,0,0,1,8,-1.0,0,3
20,1,0,1,0,-1.0,1,30
43,0,1,0,0,-1.0,1,1
22,1,0,1,0,-1.0,0,32
24,0,1,0,0,-1.0,0,0
35,1,0,1,2,-1.0,1,1
57,1,0,1,12,70.0,0,77
25,0,1,1,6,39.0,0,54
55,0,1,1,0,-1.0,1,1
52,0,0,0,0,0.0,1,-1
33,0,0,0,0,-1.0,1,7
30,1,0,1,0,-1.0,1,1
32,1,0,1,3,-1.0,0,37
20,1,0,1,5,-1.0,0,1
67,1,0,1,8,-1.0,1,1
31,0,0,1,7,-1.0,1,1
21,1,1,1,0,-1.0,0,28
30,0,0,1,4,-1.0,1,5
55,0,1,1,0,-1.0,1,0
25,1,0,1,0,0.0,1,1
25,1,0,1,0,0.0,1,0
47,1,0,1,17,-55.0,1,0
27,1,0,1,10,0.0,0,1
22,1,0,1,0,0.0,1,0
37,1,0,1,8,0.0,1,1
68,1,1,1,7,-1.0,0,5
37,1,1,1,0,0.0,1,0
42,1,0,0,1,-49.0,1,21
22,0,1,1,5,-1.0,0,0
30,0,0,1,4,-1.0,1,1
34,0,0,1,1,-3.0,1,2
28,0,0,1,0,-1.0,1,2
37,0,1,1,4,-18.0,0,0
41,1,0,0,8,0.0,0,65
52,0,0,1,0,-1.0,1,0
36,0,1,1,2,-17.0,1,0
26,1,1,1,2,-3.0,1,1
24,1,1,1,0,0.0,1,15
27,1,0,1,0,-1.0,1,2
37,0,1,0,0,0.0,1,0
31,1,0,1,1,650.0,1,6
37,1,0,1,1,-1.0,1,0
23,1,0,1,3,0.0,0,43
58,0,1,1,5,-1.0,1,2
62,0,1,0,1,-2.0,0,0
41,1,0,0,0,0.0,1,0
33,0,0,1,0,-1.0,1,0
33,0,0,1,0,0.0,1,0
33,1,0,1,12,-1.0,0,1
41,1,0,1,14,0.0,0,0
22,1,0,1,0,-1.0,1,0
26,1,1,1,3,-1.0,0,0
33,1,1,0,0,-1.0,1,1
25,0,0,1,0,-1.0,1,0
37,0,0,1,0,-1.0,0,1
23,1,1,1,11,-1.0,0,3
37,1,1,1,8,-63.0,0,0
21,0,0,1,0,-1.0,1,1
45,1,1,1,21,-1.0,0,1
37,1,1,1,13,-1.0,1,1
24,0,0,1,2,-1.0,1,3
35,1,0,1,0,-1.0,1,1
22,1,0,0,0,-1.0,0,6
29,1,1,1,10,-1.0,0,2
41,1,0,1,6,-1.0,0,1
22,1,0,1,3,-35.0,0,1
34,0,0,1,5,264.0,1,8
55,1,1,1,18,248.0,0,55
40,1,1,0,3,-69.0,0,50
37,1,0,1,8,-8.0,0,0
51,1,0,1,19,-1.0,0,2
26,1,0,0,1,-1.0,0,1
46,0,0,1,2,-17.0,1,3
41,1,1,1,0,-1.0,1,3
31,1,1,1,9,-1.0,0,470
25,1,0,1,2,0.0,1,0
27,0,0,1,1,-1.0,1,2
31,1,0,1,13,-1.0,0,1
23,0,1,1,0,-3.0,1,0
52,0,0,1,7,-1.0,0,0
29,1,0,1,6,-22.0,0,22
40,1,1,1,10,-1.0,0,4
49,1,1,0,0,-3.0,1,0
49,1,1,1,8,-24.0,1,24
24,1,0,1,3,0.0,0,0
41,0,0,1,7,-2.0,1,1
27,0,0,0,3,-1.0,0,0
40,1,0,1,1,0.0,0,0
47,0,1,1,0,-1.0,0,1
20,1,1,0,0,0.0,0,0
21,0,0,1,2,-1.0,0,35
44,0,0,1,8,-1.0,0,9
41,0,1,1,0,0.0,1,0
31,0,0,1,5,-1.0,0,0
42,0,0,1,1,-3.0,1,0
67,1,0,0,0,-1.0,1,1
42,0,1,1,1,-3.0,1,-1
25,1,0,1,0,-1.0,1,34
27,1,0,1,6,-1.0,0,1
43,0,0,1,2,-1.0,1,1
23,1,1,1,6,0.0,0,5
27,1,0,1,13,-1.0,0,0
23,1,0,1,2,-1.0,1,0
33,1,1,1,2,-1.0,1,1
41,0,1,1,0,0.0,1,0
31,1,1,0,1,-2.0,1,0
23,0,0,0,2,126.0,0,0
21,1,0,1,2,-1.0,0,28
53,1,0,1,5,-1.0,1,297
36,0,0,1,1,0.0,1,0
58,0,1,1,10,0.0,1,0
62,1,1,1,0,-1.0,1,3
25,1,1,1,4,-1.0,1,1
51,1,0,1,15,-1.0,0,34
46,1,1,1,2,-14.0,1,7
28,0,0,1,4,-1.0,0,0
24,1,1,1,2,-1.0,0,2
32,1,1,1,6,0.0,1,0
56,0,1,1,13,-59.0,1,39
23,1,0,1,2,0.0,0,1
25,1,0,1,1,188.0,1,37
58,0,1,0,0,-1.0,1,0
33,1,1,1,3,-90.0,0,88
59,1,0,1,8,-23.0,0,8
44,1,1,1,5,-47.0,1,12
20,1,0,1,0,0.0,0,0
57,0,1,1,0,0.0,0,-1
37,1,1,1,1,0.0,0,-1
43,1,0,1,0,-1.0,0,0
36,0,0,0,1,0.0,1,0
59,0,1,1,0,0.0,1,0
35,1,1,1,4,0.0,0,31
29,1,0,1,5,-1.0,0,3
21,0,0,0,0,-1.0,1,0
28,0,1,1,0,-1.0,1,1
34,0,0,1,5,-1.0,0,3
42,1,0,0,16,-1.0,1,24
21,1,0,1,3,-3.0,0,1
69,1,0,1,1,-1.0,0,1
49,0,1,0,1,-26.0,1,0
24,0,1,0,0,0.0,1,0
27,1,0,1,4,-1.0,0,34
55,0,0,0,1,-1.0,1,2
19,1,0,1,3,-200.0,0,199
24,0,0,1,7,-1.0,0,2
21,1,1,1,1,-1.0,1,0
28,1,1,1,0,-1.0,0,37
34,0,0,1,4,0.0,1,0
27,1,0,1,2,-1.0,1,1
37,0,0,1,12,-1.0,1,52
40,1,0,1,1,-65.0,1,65
36,1,1,0,4,232.0,0,103
23,1,1,1,0,0.0,1,0
34,1,0,1,19,-76.0,0,73
27,1,0,1,5,-1.0,0,0
50,1,0,1,1,-1.0,1,0
22,1,0,1,1,-1.0,1,2
43,1,0,1,1,-1.0,0,31
29,0,1,1,0,-1.0,0,0
50,1,0,0,1,18.0,0,1
61,1,1,1,1,-5.0,0,4
34,1,0,1,1,0.0,1,23
56,1,0,1,1,98.0,1,8
31,1,0,1,16,-1.0,0,0
21,1,1,1,0,0.0,1,0
23,1,0,1,1,-1.0,0,7
45,1,0,1,1,-1.0,1,0
24,0,0,1,1,0.0,0,13
30,1,0,1,1,0.0,1,-1
32,1,0,1,17,-1.0,0,112
61,0,1,1,0,0.0,1,6
27,0,1,1,3,-1.0,1,3
41,0,0,1,2,-1.0,1,1
60,0,1,1,0,-1.0,1,1
23,0,0,1,1,0.0,1,3
40,0,1,1,0,-1.0,1,0
30,1,1,1,0,-7.0,1,6
20,1,1,0,1,-41.0,1,0
20,1,0,0,0,-1.0,1,0
48,1,0,1,0,-1.0,1,2
24,0,0,1,0,-1.0,0,1
30,0,0,1,5,-1.0,1,0
20,0,0,0,0,0.0,0,-1
25,0,0,1,0,-1.0,1,1
38,0,1,1,0,0.0,1,0
29,1,0,1,0,-1.0,0,1
38,0,1,0,1,-18.0,0,16
27,1,0,1,1,-1.0,1,0
21,0,1,1,0,0.0,0,1
24,1,0,1,1,0.0,1,141
53,1,1,1,3,-1.0,0,197
36,1,1,1,4,-1.0,0,1
64,0,0,1,8,-4.0,0,0
23,0,0,1,0,0.0,0,0
26,0,1,1,3,0.0,1,0
48,1,1,1,0,-1.0,1,33
27,1,0,1,6,-1.0,0,1
21,1,0,1,0,-1.0,1,1
20,1,0,1,0,-1.0,0,1
37,0,0,1,17,-1.0,1,45
51,1,1,1,8,-1.0,0,1
47,1,1,1,2,-1.0,0,1
29,0,1,1,2,726.0,0,0
27,1,0,1,2,-1.0,0,39
45,1,0,1,16,-1.0,1,1
41,1,1,1,0,-1.0,0,1
31,0,1,1,3,-1.0,0,1
28,1,0,1,9,-1.0,1,36
29,1,0,0,1,-40.0,1,15
39,1,1,1,1,-1.0,1,0
33,1,1,1,0,-1.0,1,0
21,1,0,0,1,-1.0,0,0
48,0,0,1,0,0.0,1,9
27,0,0,1,3,-1.0,1,37
24,1,0,1,0,-1.0,1,32
24,0,1,0,0,0.0,1,0
29,0,0,1,3,-1.0,0,1
21,1,1,1,0,-1.0,0,1
31,1,1,0,14,0.0,1,0
32,1,0,1,1,-15.0,1,2
62,0,1,1,0,0.0,1,1
39,1,1,1,3,-1.0,0,1
56,0,1,1,2,-1.0,1,16
28,1,0,1,6,-1.0,1,0
26,1,0,0,6,-1.0,0,3
24,1,0,1,5,-1.0,0,6
51,0,0,1,0,-1.0,1,-1
51,1,0,1,1,-1.0,1,3
28,1,0,1,7,-1.0,1,1
36,0,0,0,1,-1.0,1,1
38,0,1,0,0,0.0,1,0
23,1,0,1,1,-2.0,1,0
28,0,1,1,5,-1.0,0,26
29,1,1,0,7,-1.0,0,8
20,1,0,1,6,-70.0,0,60
38,1,0,0,0,-1.0,1,0
29,0,0,1,0,-1.0,1,1
34,1,0,0,1,-10.0,1,2
29,1,0,1,11,-1.0,0,1
34,0,0,1,8,-1.0,1,1
26,1,0,1,6,-1.0,0,2
58,1,0,1,0,-1.0,1,2
37,1,0,1,6,-24.0,0,23
48,0,1,1,0,-6.0,0,0
61,1,0,1,9,253.0,1,95
30,1,0,1,1,-1.0,0,1
44,1,0,1,0,-1.0,1,2
26,1,0,1,3,1057.0,1,-1
46,1,0,1,3,-35.0,0,35
36,1,1,1,5,-1.0,1,3
29,1,0,0,11,-1.0,0,23
23,0,0,0,0,-1.0,1,0
53,1,0,1,3,-1.0,0,5
33,1,0,1,5,1027.0,1,2
35,0,0,1,8,-1.0,1,8
39,1,1,0,3,-1.0,1,1
21,1,0,1,1,-1.0,0,55
26,1,1,0,2,0.0,0,33
26,1,0,1,10,-1.0,0,1
28,0,0,1,8,-1.0,0,0
21,0,1,0,3,-1.0,0,1
37,1,0,1,8,-1.0,1,14
